ItemGenre	DetailType	ParticularType	ÎåÐÐÊôÐÔ	µÈ¼¶	ÒøÁ½	¸£Ôµ	Í­Ç®	»ý·Ö	ÈÙÓþµã	ÊÇ·ñ×ö½»Ò×¼ÇÂ¼	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©	ÍþÍû	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	±£ÖµÆÚ£¨·ÖÖÓ£¬ÏÖÊµÊ±¼ä£©	Ê¹ÓÃÆÚ£¨·ÖÖÓ£¬ÔÚÏßÊ±¼ä£©	ÏûºÄÀàÐÍ(0-Ò»´Î;1-ÎÞÏÞ´Î)	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©
6	1	793	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá347
6	1	794	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá348
6	1	795	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá349
6	1	796	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá350
6	1	797	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá351
6	1	798	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá352
6	1	799	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá353
6	1	800	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá354
6	1	801	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá355
6	1	802	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá356
6	1	803	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá357
6	1	804	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá358
6	1	805	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá359
6	1	806	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá360
6	1	807	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá361
6	1	808	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá362
6	1	809	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá363
6	1	810	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá364
6	1	811	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá365
6	1	812	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá366
6	1	813	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá367
6	1	814	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá368
6	1	815	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá369
6	1	816	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá370
6	1	817	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá371
6	1	818	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá372
6	1	819	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá373
6	1	820	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá374
6	1	821	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá375
6	1	822	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá376
6	1	823	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá377
6	1	824	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá378
6	1	825	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá379
6	1	826	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá380
6	1	827	0	1	100					1						MËt ®å luyÖn cÊp										Í¬°éÐÞÁ·ÈÎÎñ¾íÖá381
6	1	128	0	1						1						Cèng NguyÖt Phï Dung										¹±ÔÂÜ½ÈØ
6	1	127	0	1						1						Phông NguyÖt Qu¶ Dung										·îÔÂ¹ûÈØ
0	11	117	0	1						1						MÆt n¹ - Thµnh Niªn L«i KiÕm							7			Ò×ÈÝÃæ¾ß-³ÉÄêÀ×½£
0	11	118	0	1						1						MÆt n¹ - Thµnh Niªn TiÕu S­¬ng							7			Ò×ÈÝÃæ¾ß-³ÉÄêÐ¦Ëª
0	11	119	0	1						1						MÆt n¹ - Thµnh Niªn Háa NhËn							7			Ò×ÈÝÃæ¾ß-³ÉÄê»ðÈÐ
0	11	120	0	1						1						MÆt n¹ - Thµnh Niªn H¶i §­êng							7			Ò×ÈÝÃæ¾ß-³ÉÄêº£ÌÄ
0	11	121	0	1						1						MÆt n¹ - Thµnh Niªn Kim Phong							7			Ò×ÈÝÃæ¾ß-³ÉÄê½ð·æ
6	1	908	0	1						1						Hép MÆt n¹ 										Ãæ¾ß´óÀñ°ü£¨ËùÓÐÉÙÄêÇàÄêÍ¬°é£©
6	1	909	0	1						1						Hép MÆt n¹ 										Ãæ¾ßÀñ°ü£¨Ëæ»úÉÙÄêÇàÄêÍ¬°é£©
6	1	910	0	1						1						Bao D­îc hoµn 		1	20120220	20150220						Ê®È«´ó²¹ÍèÀñ°ü
6	1	911	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (HuyÒn ThiÕt KiÕm) 										Ëæ»úÈÎÎñÀñ°ü£¨ÐþÌú½££©
6	1	912	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (§¹i Phong §ao) 										Ëæ»úÈÎÎñÀñ°ü£¨´ó·çµ¶£©
6	1	913	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (Kim C« Bæng) 										Ëæ»úÈÎÎñÀñ°ü£¨½ð¹¿°ô£©
6	1	914	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (Ph¸ Thiªn KÝch) 										Ëæ»úÈÎÎñÀñ°ü£¨ÆÆÌìêª£©
6	1	915	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (Ph¸ Thiªn Chïy) 										Ëæ»úÈÎÎñÀñ°ü£¨ÆÆÌì´¸£©
6	1	916	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (B¸ V­¬ng Tiªu) 										Ëæ»úÈÎÎñÀñ°ü£¨°ÔÍõïÚ£©
6	1	917	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (Tóy NguyÖt §ao) 										Ëæ»úÈÎÎñÀñ°ü£¨ËéÔÂµ¶£©
6	1	918	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (Khæng T­íc Linh) 										Ëæ»úÈÎÎñÀñ°ü£¨¿×È¸ôá£©
6	1	919	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (Long Phông HuyÕt Ngäc Tr¹c) 										Ëæ»úÈÎÎñÀñ°ü£¨Áú·ïÑªÓñïí£©
6	1	920	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (Thiªn Tµm Hé UyÓn) 										Ëæ»úÈÎÎñÀñ°ü£¨Ìì²Ï»¤Íó£©
6	1	921	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (Th«ng Thiªn Ph¸t Qu¸n) 										Ëæ»úÈÎÎñÀñ°ü£¨Í¨Ìì·¢¹Ú£©
6	1	922	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (YÓm NhËt kh«i) 										Ëæ»úÈÎÎñÀñ°ü£¨ÑÚÈÕ¿ø£©
6	1	923	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (B¹ch Kim yªu ®¸i) 										Ëæ»úÈÎÎñÀñ°ü£¨°×½ðÑü´ø£©
6	1	924	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (Thiªn Tµm Ngoa) 										Ëæ»úÈÎÎñÀñ°ü£¨Ìì²ÏÑ¥£©
6	1	925	0	1						1						MËt ®å NhiÖm vô ngÉu nhiªn (Phi Phông Ngoa) 										Ëæ»úÈÎÎñÀñ°ü£¨·É·ïÑ¥£©
6	1	926	0	1						1						Hép §ång hµnh MËt tÞch (Kim Cang BÊt ph¸)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨½ð¸Õ²»ÆÆ£©
6	1	927	0	1						1						Hép §ång hµnh MËt tÞch (B¸ch §éc BÊt X©m)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨°Ù¶¾²»ÇÖ£©
6	1	928	0	1						1						Hép §ång hµnh MËt tÞch (B¨ng TuyÕt S¬ Dung)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨±ùÑ©³õÈÚ£©
6	1	929	0	1						1						Hép §ång hµnh MËt tÞch (Ch©n Háa Kh¸ng Lùc)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨Õæ»ð¿¹Á¦£©
6	1	930	0	1						1						Hép §ång hµnh MËt tÞch (L«i §×nh Hé gi¸p)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨À×öª»¤¼×£©
6	1	931	0	1						1						Hép §ång hµnh MËt tÞch (B×nh Hoµ KhÝ QuyÕt)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨Æ½ºÍÆø¾÷£©
6	1	932	0	1						1						Hép §ång hµnh MËt tÞch (H­ Kh«ng ThiÓm ¶nh)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨Ðé¿ÕÉÁÓ°£©
6	1	933	0	1						1						Hép §ång hµnh MËt tÞch (Héi ThÇn TÜnh t©m)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨»áÉñ¾²ÐÄ£©
6	1	934	0	1						1						Hép §ång hµnh MËt tÞch (V« NiÖm V« Kinh)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÎÞÄîÐÄ¾­£©
6	1	935	0	1						1						Hép §ång hµnh MËt tÞch (Ngò Hµnh V« T­íng)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÎåÐÐÎÞÏà£©
6	1	936	0	1						1						Hép §ång hµnh MËt tÞch (Di KhÝ Phiªu Tung)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÃÖÆøÆ®×Ù£©
6	1	937	0	1						1						Hép §ång hµnh MËt tÞch (Hoa KhÝ §iÖp Vò)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨»¨·ÉµûÎè£©
6	1	938	0	1						1						Hép §ång hµnh MËt tÞch (V« Nh©n V« Ng·)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÎÞÈËÎÞÎÒ£©
6	1	939	0	1						1						Hép §ång hµnh MËt tÞch (TÝnh Ng¹o Tam §«ng)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÐÔ°ÁÈý¶¬£©
6	1	940	0	1						1						Hép §ång hµnh MËt tÞch (§iÓm HuyÕt TiÖt M¹ch)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨µãÑª½ØÂö£©
6	1	941	0	1						1						Hép §ång hµnh MËt tÞch (V¹n §éc BÊt Phôc)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨Íò¶¾²»¸´£©
6	1	942	0	1						1						Hép §ång hµnh MËt tÞch (Th©n Khinh Nh­ YÕn)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÉíÇáÈçÑà£©
6	1	943	0	1						1						Hép §ång hµnh MËt tÞch (Ng­ng ¢m Quy Nguyªn)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÄýÒô¹éÔª£©
6	1	944	0	1						1						Hép §ång hµnh MËt tÞch (DÞch Cèt Kinh)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨Ò×¹Ç¾­£©
6	1	945	0	1						1						Hép §ång hµnh MËt tÞch (Thóc Th©n ThuËt)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÊøÉíÊõ£©
6	1	946	0	1						1						Hép §ång hµnh MËt tÞch (Ho·n Th©n ThuËt)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨»ºÉíÊõ£©
6	1	947	0	1						1						Hép §ång hµnh MËt tÞch (HuyÒn Môc §Þnh Th©n ThuËt)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨Ñ£Ä¿¶¨ÉíÊõ£©
6	1	948	0	1						1						Hép §ång hµnh MËt tÞch (Ých Thä ¢m D­¬ng)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÒæÊÙÒõÑô£©
6	1	949	0	1						1	20					Hép §ång hµnh MËt tÞch (An Phñ Chi Ng÷)		20								Í¬°é¼¼ÄÜÊéÀñ°ü£¨°²¸§Ö®Óï£©
6	1	950	0	1						1						Hép §ång hµnh MËt tÞch (Tam Sinh H÷u H¹nh)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÈýÉúÓÐÐÒ£©
6	1	951	0	1						1						Hép §ång hµnh MËt tÞch (Quû Mª Ma HoÆc)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨¹íÃÔ÷È»ó£©
6	1	952	0	1						1						Hép §ång hµnh MËt tÞch (§o¹t MÖnh TriÒn NhiÔu)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨¶áÃü²øÈÆ£©
6	1	953	0	1						1						Hép §ång hµnh MËt tÞch (Yªu Hå Tr¸i ¶nh)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÑýºüÙ»Ó°£©
6	1	954	0	1						1						Hép §ång hµnh MËt tÞch (HoÆc ThÇn Lo¹n T©m)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨»óÉñÂÒÐÄ£©
6	1	955	0	1						1						Hép §ång hµnh MËt tÞch (C« Th©n To¸i ¶nh)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨¹ÂÉíËéÓ°£©
6	1	956	0	1						1						Hép §ång hµnh MËt tÞch (Tö Vong Ki B¸n)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ËÀÍöî¿°í£©
6	1	957	0	1						1						Hép §ång hµnh MËt tÞch (Th©m Hån NiÖm X­íng)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨Éî»êÄî³ª£©
6	1	958	0	1						1						Hép §ång hµnh MËt tÞch (CËp Hån Chó)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨¼°ÆÇÖ®Öä£©
6	1	959	0	1						1						Hép §ång hµnh MËt tÞch (Hãa Tñy V« ý)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨»¯ËèÎÞÒâ£©
6	1	960	0	1						1						Hép §ång hµnh MËt tÞch (Dung Cèt V« Tung)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨ÈÚ¹ÇÎÞ×Ù£©
6	1	961	0	1						1						Hép §ång hµnh MËt tÞch (¸m §éc Chi Thñ)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨°µ¶¾Ö®ÊÖ£©
6	1	962	0	1						1						Hép §ång hµnh MËt tÞch (Tam Phôc Chi KhÝ)										Í¬°é¼¼ÄÜÊéÀñ°ü£¨Èý·üÖ®Æø£©
6	1	963	0	1						1	3					Hép §ång hµnh MËt tÞch (Kü n¨ng kh¸ng tÝnh) 		3								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨¿¹ÐÔ¼¼ÄÜ£©
6	1	964	0	1						1	24					Hép §ång hµnh MËt tÞch (Kü n¨ng thÕ giíi) 		24								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨¹«¹²¼¼ÄÜ£©
6	1	965	0	1						1	3					Hép §ång hµnh MËt tÞch (§ång b¹n Kim) 		3								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨½ðÊôÐÔ£©
6	1	966	0	1						1	2					Hép §ång hµnh MËt tÞch (§ång b¹n Méc) 		2								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨Ä¾ÊôÐÔ£©
6	1	967	0	1						1	2					Hép §ång hµnh MËt tÞch (§ång b¹n Thñy) 		2								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨Ë®ÊôÐÔ£©
6	1	968	0	1						1	2					Hép §ång hµnh MËt tÞch (§ång b¹n Háa) 		2								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨»ðÊôÐÔ£©
6	1	969	0	1						1	3					Hép §ång hµnh MËt tÞch (§ång b¹n Thæ) 		3								Í¬°é¼¼ÄÜÊé´óÀñ°ü£¨ÍÁÊôÐÔ£©
6	1	970	0	1						1	8					Hép §¹i B¹ch C©u Hoµn		8								¼¼ÄÜ´ó°×¾ÔÍèÀñ°ü
6	1	971	0	1						1	8					Hép §¹i B¹ch C©u hoµn		8								´ó°×¾ÔÍèÀñ°ü
6	1	972	0	1						1						Hép MÆt n¹ (ThiÕu Niªn Kim Phong, Thanh Niªn Kim Phong) 										Ãæ¾ßÀñ°ü£¨ÉÙÄêÇàÄê½ð·æÍ¬°é£©
6	1	973	0	1						1						Hép MÆt n¹ (ThiÕu Niªn H¶i §­êng, Thanh Niªn H¶i §­êng) 										Ãæ¾ßÀñ°ü£¨ÉÙÄêÇàÄêº£ÌÄÍ¬°é£©
6	1	974	0	1						1						Hép MÆt n¹ (ThiÕu Niªn TiÕu S­¬ng, Thanh Niªn TiÕu S­¬ng) 										Ãæ¾ßÀñ°ü£¨ÉÙÄêÇàÄêÐ¦ËªÍ¬°é£©
6	1	975	0	1						1						Hép MÆt n¹ (ThiÕu Niªn Háa NhËn, Thanh Niªn Háa NhËn) 										Ãæ¾ßÀñ°ü£¨ÉÙÄêÇàÄê»ðÈÐÍ¬°é£©
6	1	976	0	1						1						Hép MÆt n¹ (ThiÕu Niªn L«i KiÕm, Thanh Niªn L«i KiÕm) 										Ãæ¾ßÀñ°ü£¨ÉÙÄêÇàÄêÀ×½£Í¬°é£©
6	1	977	0	1						1						¼¼ÄÜ´ó°×¾ÔÍè£¨ÎÞÓÃÏî£©										¼¼ÄÜ´ó°×¾ÔÍè
6	1	995	0	1						1						Hép L«i Tèc hoµn										ºÐ×°À×ËÙÍè
6	1	996	0	1						1						Hép Cµn Kh«n Na Di										ºÐ×°Ç¬À¤Å²ÒÆ·û
6	1	997	0	1						1						Hép Di H×nh Ho¸n ¶nh										ºÐ×°ÒÆÐÎ»»Ó°·û
6	1	998	0	1						1						Hép HuyÒn Thiªn H·m TÜnh										ºÐ×°ÐþÌìÏÝÚå
6	1	999	0	1						1						Hép B¨ng Phong H·m TÜnh										ºÐ×°±ù·âÏÝÚå
6	1	1000	0	1						1						Hép Kinh nghiÖm phï (cao cÊp) 										ºÐ×°¸ß¼¶¾­ÑéÁîÅÆ
6	1	1001	0	1						1						Hép L«i ThÇn Ngäc										ºÐ×°À×ÉñÓñ
6	1	1002	0	1						1						Hép HuyÒn B¨ng Ngäc										ºÐ×°Ðþ±ùÓñ
6	1	1003	0	1						1						Hép B¨ng S­¬ng HiÖu gi¸c 										ºÐ×°±ùËªºÅ½Ç
6	1	1004	0	1						1						Hép B¹o L«i HiÖu gi¸c										ºÐ×°±©À×ºÅ½Ç
0	11	122	0	1						1						MÆt n¹ - Tinh Linh							7			Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ÂÌ)
0	11	123	0	1						1						MÆt n¹ - T©n Niªn HiÖp Kh¸ch							7			Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀ¿Í
0	11	124	0	1						1						MÆt n¹ - T©n Niªn HiÖp N÷ 							7			Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀÅ®
0	11	126	0	1						1						MÆt n¹ - TuÇn Léc							7			Ò×ÈÝÃæ¾ß-Ñ±Â¹
6	1	1014	0	1			1			1				20070202	20070225	Hép lÔ vËt Xanh					20070202	20070225				À¶É«Ñý¼§ÀñºÐ
6	1	1015	0	1			1			1				20070202	20070225	Hép Hoa TuyÕt					20070202	20070225				Ñ©»¨ÀñºÐ
6	1	1016	0	1						1						ThiÖp Nh­ ý 										ÈçÒâ¿¨
6	1	1018	0	1			1			1				20070202	20070225	Hép hoa					20070202	20070225				½ÚÈÕÀñ»¨ÀñºÐ
0	11	127	0	1						1						MÆt n¹ - Tinh Linh (xanh) 							7			Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(À¶)
0	11	128	0	1						1						MÆt n¹ - Tinh Linh (tÝm) 							7			Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(×Ï)
0	11	129	0	1						1						MÆt n¹ - Tinh Linh (®á) 							7			Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ºì)
0	11	130	0	1						1						MÆt n¹ - Tinh Linh (vµng) 							7			Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(»Æ)
0	11	131	0	1						1						MÆt n¹ - ¤ng Giµ N«el (xanh) 							7			Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(À¶)
0	11	132	0	1						1						MÆt n¹ - ¤ng Giµ N«el (Hång phÊn) 							7			Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(·Û)
0	11	133	0	1						1						MÆt n¹ - ¤ng Giµ N«el (tr¾ng) 							7			Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(°×)
0	11	134	0	1						1						MÆt n¹ - ¤ng Giµ N«el (vµng) 							7			Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(»Æ)
0	11	135	0	1						1						MÆt n¹ - Thiªn Sø Gi¸ng Sinh (xanh) 							7			Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(À¶)
0	11	136	0	1						1						MÆt n¹ - Thiªn Sø Gi¸ng Sinh (Hång phÊn) 							7			Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(·Û)
0	11	137	0	1						1						MÆt n¹ - Thiªn Sø Gi¸ng Sinh (tr¾ng) 							7			Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(°×)
0	11	138	0	1						1						MÆt n¹ - Thiªn Sø Gi¸ng Sinh (vµng) 							7			Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(»Æ)
0	11	139	0	1			2			1	2					MÆt n¹ - Tr­¬ng T«ng ChÝnh							7			Ò×ÈÝÃæ¾ß-ÕÅ×ÚÕý
0	11	140	0	1			2			1	2					MÆt n¹ - DiÖu Nh­ 							7			Ò×ÈÝÃæ¾ß-ÃîÈç
0	11	141	0	1			2			1	2					MÆt n¹ - LiÔu Thanh Thanh							7			Ò×ÈÝÃæ¾ß-ÁøÇàÇà
0	11	142	0	1			2			1	2					MÆt n¹ - PhiÕn Kh¸ch							7			Ò×ÈÝÃæ¾ß-ÉÈ¿Í
0	11	143	0	1			2			1	4					MÆt n¹ - Lam Y Y							7			Ò×ÈÝÃæ¾ß-À¶ÒÁÒÁ
0	11	144	0	1			2			1	4					MÆt n¹ - Cæ B¸ch							7			Ò×ÈÝÃæ¾ß-¹Å°Ø
0	11	145	0	1			2			1	4					MÆt n¹ - §¹o Thanh Ch©n Nh©n							7			Ò×ÈÝÃæ¾ß-µÀÇåÕæÈË
0	11	146	0	1			2			1	4					MÆt n¹ - Gia LuËt TÞ Ly							7			Ò×ÈÝÃæ¾ß-Ò®ÂÉ±ÙÀë
0	11	147	0	1			2			1	4					MÆt n¹ - Hoµn Nhan TuyÕt Y							7			Ò×ÈÝÃæ¾ß-ÍêÑÕÑ©ÒÂ
0	11	148	0	1			2			1	4					MÆt n¹ - §oan Méc DuÖ 							7			Ò×ÈÝÃæ¾ß-¶ËÄ¾î£
0	11	149	0	1			2			1	4					MÆt n¹ - Chung Linh Tó 							7			Ò×ÈÝÃæ¾ß-ÖÓÁéÐã
0	11	150	0	1			2			1	4					MÆt n¹ - Hµ Linh Phiªu							7			Ò×ÈÝÃæ¾ß-ºÎÁ¯Æ®
0	11	151	0	1			2			1	4					MÆt n¹ - M¹nh Th­¬ng L­¬ng							7			Ò×ÈÝÃæ¾ß-ÃÏ²×ÀË
0	11	208	0	1			2			1	4					MÆt n¹ - V­¬ng T¸ 							7			Ò×ÈÝÃæ¾ß-Íõ×ô
0	11	209	0	1			2			1	4					MÆt n¹ - HuyÒn Gi¸c §¹i S­ 							7			ÎïÆ·²»´æÔÚ
0	11	210	0	1			2			1	4					MÆt n¹ - §­êng BÊt NhiÔm							7			ÎïÆ·²»´æÔÚ
0	11	211	0	1			2			1	4					MÆt n¹ - B¹ch Doanh Doanh							7			ÎïÆ·²»´æÔÚ
0	11	212	0	1			2			1	4					MÆt n¹ - Thanh TuyÖt S­ Th¸i							7			ÎïÆ·²»´æÔÚ
0	11	213	0	1			2			1	4					MÆt n¹ - Yªn HiÓu Tr¸i							7			ÎïÆ·²»´æÔÚ
0	11	214	0	1			2			1	4					MÆt n¹ - Hµ Nh©n Ng· 							7			ÎïÆ·²»´æÔÚ
0	11	215	0	1			2			1	4					MÆt n¹ - §¬n T­ Nam										ÎïÆ·²»´æÔÚ
0	11	216	0	1			2			1	4					MÆt n¹ - TuyÒn C¬ Tö 							7			ÎïÆ·²»´æÔÚ
0	11	217	0	1			2			1	4					MÆt n¹ - Hµn M«ng										ÎïÆ·²»´æÔÚ
0	11	238	0	1			2			1	4					MÆt n¹ - Thµnh Niªn L«i KiÕm							7			Ò×ÈÝÃæ¾ß-³ÉÄêÀ×½£
0	11	239	0	1			2			1	4					MÆt n¹ - Thµnh Niªn TiÕu S­¬ng							7			Ò×ÈÝÃæ¾ß-³ÉÄêÐ¦Ëª
0	11	240	0	1			2			1	4					MÆt n¹ - Thµnh Niªn Háa NhËn							7			Ò×ÈÝÃæ¾ß-³ÉÄê»ðÈÐ
0	11	241	0	1			2			1	4					MÆt n¹ - Thµnh Niªn H¶i §­êng							7			Ò×ÈÝÃæ¾ß-³ÉÄêº£ÌÄ
0	11	242	0	1			2			1	4					MÆt n¹ - Thµnh Niªn Kim Phong							7			Ò×ÈÝÃæ¾ß-³ÉÄê½ð·æ
0	11	244	0	1			2			1				20070202	20070225	MÆt n¹ - T©n Niªn HiÖp Kh¸ch							7			Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀ¿Í
0	11	245	0	1			2			1				20070202	20070225	MÆt n¹ - T©n Niªn HiÖp N÷ 							7			Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀÅ®
0	11	247	0	1			2			1	5					MÆt n¹ - TuÇn Léc		5								Ò×ÈÝÃæ¾ß-Ñ±Â¹
